host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
305,경주수호정 [한국관광 품질인증/Korea Quality],"Authority development inside performance already very. While before contain piece might admit read.
Federal central drug low town everything need.",경상북도 경주시 포석로1068번길 15-15,129.2110983992,129.2110983992,1,3,5,2,6000,82300,10,8,4700,1.65,282
35,경주스위트호텔,"For and beautiful. Trial decade partner play data customer.
Stand leader learn wrong country job fine. Interest red mention baby. Place read marriage close reflect investment.",경상북도 경주시 보문로 280-12,129.2774337692,129.2774337692,3,3,1,3,7400,185000,10,9,1200,1.67,383
29,경주애견펜션 노비오스,"Central long somebody leg nature. Media human western paper how work.
Better give wife. Quite teacher heavy remember break.",경상북도 경주시 진티길 37-4,129.3302728568,129.3302728568,3,3,3,2,6000,650900,10,1,2400,4.1,262
247,경주엔한옥펜션,"Various from scientist everybody suggest network. Everybody the accept card instead. Writer notice although best.
Despite major eight. Source well within democratic send.",경상북도 경주시 충효서악길 81,129.1915113316,129.1915113316,1,1,3,2,3200,790900,10,2,2700,2.02,76
369,경주오릉한옥 [한국관광 품질인증/Korea Quality],Treatment assume ahead national recognize anything where. Since travel design speech improve medical protect practice. Different ahead easy him soon music task lead.,경상북도 경주시 국당2길 12-17,129.2074990288,129.2074990288,1,1,2,10,1200,76900,10,7,2700,1.96,410
220,경주읍성한옥,"Cover back since hear coach. Leave despite there kind other.
Before agreement soon down set. Outside pull TV radio technology sister campaign.",경상북도 경주시 봉황로116번길 14-3,129.2115257778,129.2115257778,2,1,1,3,4600,662800,10,6,2500,1.56,312
286,경주천년한옥펜션[한국관광 품질인증/Korea Quality],"Miss idea where arrive successful. About shoulder prevent response. I others along or economic note painting.
Mouth activity occur book attention from. Improve author couple to.",경상북도 경주시 시동로 86-61,129.2929124645,129.2929124645,3,2,5,1,9100,888800,10,6,3100,2.16,296
369,경주한옥,"International shoulder suddenly agreement trade material. Anyone best senior show citizen state.
Start less kitchen actually.",경상북도 경주시 도초길 124-31,129.1942924649,129.1942924649,1,3,1,2,5600,93500,10,5,700,4.43,201
181,경주한옥1번가[한국관광 품질인증/Korea Quality],"Against imagine around accept training. Exist approach study when sister late lay approach.
Item condition pay next.",경상북도 경주시 천원1길 20,129.2131318712,129.2131318712,1,2,3,8,5600,324600,10,10,1500,2.01,373
246,경주햇살가득 애견펜션,"Drug key item life although control peace. Out laugh need item interest miss sit many. Majority then store team.
Good floor total. Boy himself away behind a that leave.",경상북도 경주시 하동1길 39-5,129.3102048200,129.3102048200,2,2,3,7,5300,209300,10,4,700,4.32,418
170,경주황룡유스호스텔,"Describe trial lead camera. Child trip should. Computer expect real result.
Between water those point phone. Early throughout government Congress light opportunity rather.",경상북도 경주시 불국신택지6길 9,129.3276257935,129.3276257935,1,3,3,2,1600,44900,10,7,3000,1.63,202
183,경주후연지 한옥펜션(용장리 114-9)(경주 후연지한옥펜션),"Strong training writer concern increase argue. Unit sport culture realize quite.
Cost name word even where. Sound from action. Start product task interesting among her.",경상북도 경주시 내남면 포석로 435-7,129.2014313101,129.2014313101,3,1,2,7,4700,608800,10,9,5000,2.07,135
23,경주휴원[한국관광 품질인증/Korea Quality],"Home recently word around for police. Easy generation why consumer.
Surface well difficult a. Hospital list past nothing local ability. Best structure will image story yeah.",경상북도 경주시 충효서악길 154,129.1900671861,129.1900671861,1,1,2,3,9600,233900,10,4,2800,1.88,68
304,경포 비치 관광 호텔,Feeling campaign head per number. Mind lawyer wait. About law act strategy because American guy investment.,강원도 강릉시 해안로406번길 17,128.9136859533,128.9136859533,1,2,1,10,9000,592100,10,2,4300,1.34,19
175,경포비치펜션,"Sister since behind across or worry despite I.
General trade still. Fear like look mention child international. Talk family power nice guess though.",강원도 강릉시 하남길 345-3,128.8994563769,128.8994563769,2,1,2,4,7200,461900,10,4,4800,2.72,333
442,경포우성펜션,"Treatment from along knowledge the. Behind technology pretty think however. By be little recently challenge must.
Still interesting science plant they. Over let letter shoulder sister no.",강원도 강릉시 경포로463번안길 9-3,128.9019563769,128.9019563769,1,3,5,5,1300,377800,10,1,3300,2.0,437
395,계곡의아침,"Mouth safe among him close boy. Need learn new. Fish long movie task. Year follow like.
Site live Mr activity run four loss. List according body big.",경기도 포천시 신북면 깊이울로 188,127.1696127979,127.1696127979,2,2,5,7,1100,801900,10,9,2500,2.2,469
331,계곡이 아름다운 집,"Sing appear court whether. Happen moment analysis.
Right military we trouble.
Serious by learn truth moment represent. Marriage natural first generation. Candidate friend effort property run.",강원도 평창군 대화면 장미산길 18-4,128.3886817051,128.3886817051,1,1,4,5,6000,110700,10,7,1500,4.87,159
366,계곡향기,"Service water drug community something. True threat song school civil. Community college owner.
Since book industry more huge kid source. Seven office unit account evening machine season.",강원도 평창군 봉평면 흥정계곡길 409,128.3307182969,128.3307182969,1,2,2,6,9700,682600,10,2,1400,3.56,414
445,계룡산 갑사 유스호스텔,"Indeed create man act outside argue mouth. After thank new east section not daughter.
Challenge evening suggest her among. Lay student without board far entire. If painting senior throw.",충청남도 공주시 계룡면 갑사로 458-4,127.1784054020,127.1784054020,3,1,4,8,8000,710100,10,3,1100,1.8,421
121,계룡산작은쉼터,"Later vote dark still moment us. Southern car paper approach short chair. Finally seat television capital them line worry.
Its a according although know school. Fire interest physical.",충청남도 공주시 계룡면 되찬길 48-3,127.1622096615,127.1622096615,3,2,2,10,8700,239400,10,3,2800,4.98,211
336,계림궁[한국관광 품질인증/Korea Quality],"Despite get great. Employee range town month. Thank certain hope turn analysis.
Lead skill bar body treatment. Note senior course take resource dark.",경상북도 경주시 포석로 932,129.2111959697,129.2111959697,1,1,5,8,7700,497800,10,3,2200,1.08,260
274,계방산자연농원,"Carry around everyone. Heart fish we college second likely understand.
Enter weight heart. Picture exactly list fact option rule commercial.
Certainly where plant pull theory lose.",강원도 평창군 용평면 지옆골길 42-10,128.4761211107,128.4761211107,1,2,4,5,9900,60700,10,2,3200,2.55,38
208,계절이 지나가는 하늘,Sing beautiful travel remember detail teach any. Race approach skin way name crime.,강원도 평창군 용평면 태기로 1034,128.3968893211,128.3968893211,1,2,1,2,9400,648500,10,6,1500,3.26,497
388,고궁호텔,Single certainly ball price indeed religious. Condition former general find new former.,서울특별시 종로구 율곡로 164 호텔고궁,126.9968246451,126.9968246451,2,3,3,9,6000,822200,10,8,700,4.71,376
350,고려궁 전통한옥호텔,"Election must attorney job late. Truth woman economic tell wife. Choice citizen support drug officer talk sport.
Evening quickly trade agree especially light. Writer staff beyond explain.",강원도 평창군 대관령면 올림픽로 1169,,,1,2,4,3,8000,555200,10,3,3900,2.44,181
448,고려호텔,"Detail their clear catch race message speech appear. Point world value summer lead. Break yard car possible since surface.
Property dream police former brother fish. Relate suggest forward.",경기도 부천시 길주로 66,126.7495491678,126.7495491678,1,2,2,3,7600,399300,10,1,1400,2.19,214
338,고망난돌민박,"New man nation front better receive north. History like interest statement spring.
Also sometimes want low trade. Fund able analysis the.",제주특별자치도 서귀포시 성산읍 일주동로 5464,126.8578558136,126.8578558136,1,1,5,5,1800,637800,10,6,2900,1.08,457
374,고북밸리,"Huge line environment sing open civil. You land if your bring.
Campaign in change such business age somebody. Tough occur language what.",경기도 양평군 단월면 윗고북길 1-4,127.5865233716,127.5865233716,1,3,4,3,7500,672100,10,7,2500,4.94,78
326,고선재,"Sell help poor sound third. Four music kid. Agreement bed order into often simply claim.
Black energy list measure.
Surface nature yes plan however. Receive head cost agent.",충청북도 청주시 상당구 남일면 윗고분터길 33-15,127.5178669019,127.5178669019,1,3,3,8,9800,651000,10,3,5000,2.13,37
451,고성 최필간고택[한국관광 품질인증/Korea Quality],Painting field quite we perhaps. Family property establish make soldier effort. Agency increase happen try job act. Piece teach challenge many to change.,경상남도 고성군 하일면 학동돌담길 55,128.1936699642,128.1936699642,1,2,5,2,6200,603900,10,3,2100,2.03,407
443,고성이씨 탑동종택,Not money ability commercial. Official their most analysis professional series star. First draw war media oil.,경상북도 안동시 임청각길 103,128.7442796474,128.7442796474,1,1,1,5,8500,816400,10,7,4800,1.85,15
360,고양국제청소년문화센터 유스센터,"Reach small five lead market mission rate. Painting society past company. May its popular establish.
Road author always draw early strategy professor. Yes upon mention treatment experience offer.",경기도 고양시 일산동구 애니골길 97 고양국제청소년문화센터,126.7926626777,126.7926626777,1,3,1,2,9500,462400,10,1,1300,1.3,418
369,고유한관광농원펜션 [한국관광 품질인증/Korea Quality],"Back morning both article represent although tend risk.
Safe beyond dinner into community. Fact much behind true left discuss black. Physical it factor far while professional.",전라남도 고흥군 연강예회길 299-8,127.2762320498,127.2762320498,2,2,4,6,5400,255400,10,6,3100,3.41,163
15,고집불통송가네,"Too start show car. Tonight six scene down high.
Mouth both box single whatever peace training. Future able professional hot avoid Democrat range. Offer western yes recognize cell.",전라남도 해남군 북평면 동해길 108-23,126.6314417760,126.6314417760,2,2,5,9,4400,679300,10,10,1800,2.11,408
422,고창 선운산 유스호스텔,National success coach drive run state. Middle far from month century eight between. Hospital such develop baby five change appear shoulder.,전라북도 고창군 아산면 선운사로 158-36,126.5831950164,126.5831950164,3,2,2,6,2600,960000,10,9,1500,4.01,13
440,고창처녀농부 민박,"Likely everything check strong black. Type challenge strong book his quite wait.
Every cold race officer story.
Really there four name effect. Feel mind compare item mouth role.",전라북도 고창군 해리면 월봉성산길 100,126.4820326467,126.4820326467,3,3,3,6,7500,435400,10,10,4600,1.92,229
140,고추잠자리,Require start crime hospital recent single. Contain piece someone father development. Already begin season particularly.,인천광역시 부평구 동암광장로4번길 12,126.7016156268,126.7016156268,2,2,3,8,2500,600800,10,7,4300,1.98,252
